# Frequency, S11, S12, S21, S22
9.714139311449159682e+07,-7.060832647700000519e-01,-4.363137513800000278e+01,-4.374369504199999881e+01,-7.115384667499999871e-01
9.714539631705364585e+07,-7.043076319400000118e-01,-4.343079322599999870e+01,-4.378815960299999688e+01,-7.126256537699999782e-01
9.714939951961569488e+07,-7.094402018400000065e-01,-4.340148152399999759e+01,-4.359397178199999701e+01,-7.132909076800000303e-01
9.715340272217774391e+07,-7.074323800999999801e-01,-4.321310594500000235e+01,-4.335470989400000263e+01,-7.156089507299999708e-01
9.715740592473979294e+07,-7.090665957599999736e-01,-4.322558624199999855e+01,-4.341051279700000265e+01,-7.158843565400000442e-01
9.716140912730184197e+07,-7.113097890199999718e-01,-4.322382584500000036e+01,-4.324749280000000340e+01,-7.167925431299999595e-01
9.716541232986389101e+07,-7.121077732299999630e-01,-4.309369364100000155e+01,-4.324576516999999853e+01,-7.148562150399999648e-01
9.716941553242594004e+07,-7.102469992400000098e-01,-4.310291753799999981e+01,-4.318125941099999920e+01,-7.154287153799999688e-01
9.717341873498798907e+07,-7.129239457799999569e-01,-4.304453134700000305e+01,-4.322100462600000270e+01,-7.166467184300000515e-01
9.717742193755003810e+07,-7.127203573200000530e-01,-4.295468456199999707e+01,-4.319446423099999777e+01,-7.163560049099999549e-01
9.718142514011208713e+07,-7.142188567699999657e-01,-4.303332944999999654e+01,-4.304210696300000194e+01,-7.170219580300000173e-01
9.718542834267413616e+07,-7.117111921500000049e-01,-4.306042280500000174e+01,-4.297305225499999892e+01,-7.168889770299999853e-01
9.718943154523618519e+07,-7.125588299099999690e-01,-4.303423177399999844e+01,-4.316728749100000329e+01,-7.165471673000000097e-01
9.719343474779823422e+07,-7.139834793599999507e-01,-4.298529359500000169e+01,-4.311755500900000015e+01,-7.178526379199999807e-01
9.719743795036028326e+07,-7.148653805900000435e-01,-4.300707776699999840e+01,-4.317884588399999757e+01,-7.155112967800000279e-01
9.720144115292233229e+07,-7.134564260000000324e-01,-4.311521433000000059e+01,-4.325072104600000245e+01,-7.165900687899999788e-01
9.720544435548438132e+07,-7.135538721599999912e-01,-4.317984970199999850e+01,-4.335538635500000026e+01,-7.175563546700000073e-01
9.720944755804643035e+07,-7.141115974299999669e-01,-4.336752259600000059e+01,-4.337300519099999718e+01,-7.166085216899999999e-01
9.721345076060849428e+07,-7.129103089999999643e-01,-4.333825699100000151e+01,-4.348468494800000173e+01,-7.148983475100000318e-01
9.721745396317054331e+07,-7.163228204399999521e-01,-4.346601102399999661e+01,-4.361350517700000040e+01,-7.134484947000000465e-01
9.722145716573259234e+07,-7.124844380799999488e-01,-4.366100509200000346e+01,-4.380531611300000350e+01,-7.137882954900000021e-01
9.722546036829464138e+07,-7.105409497100000360e-01,-4.375825975699999759e+01,-4.398945427799999663e+01,-7.128967021900000089e-01
9.722946357085669041e+07,-7.110784551400000097e-01,-4.394495745900000117e+01,-4.418192463199999764e+01,-7.148181974699999719e-01
9.723346677341873944e+07,-7.099472288799999475e-01,-4.403904885800000102e+01,-4.428471569999999957e+01,-7.109220627100000245e-01
9.723746997598078847e+07,-7.086436577200000420e-01,-4.420103618899999987e+01,-4.438942487700000328e+01,-7.128099717600000496e-01
9.724147317854283750e+07,-7.084883070899999913e-01,-4.445529414199999962e+01,-4.458873836699999771e+01,-7.093581069900000147e-01
9.724547638110488653e+07,-7.085623625300000450e-01,-4.462890699700000141e+01,-4.478629045600000325e+01,-7.097969792499999597e-01
9.724947958366693556e+07,-7.059983771800000252e-01,-4.479511662000000172e+01,-4.496546398200000283e+01,-7.089415046400000531e-01
9.725348278622898459e+07,-7.061582171400000441e-01,-4.497923053400000271e+01,-4.492345427200000074e+01,-7.069781871800000506e-01
9.725748598879103363e+07,-7.080191579200000307e-01,-4.520384448200000094e+01,-4.529338231999999920e+01,-7.076246035900000120e-01
9.726148919135308266e+07,-7.045825014600000102e-01,-4.550794450099999722e+01,-4.565225735399999962e+01,-7.055424126899999537e-01
9.726549239391513169e+07,-7.020663337200000464e-01,-4.559506403299999988e+01,-4.585186052400000278e+01,-7.019479317200000290e-01
9.726949559647718072e+07,-7.006892887000000236e-01,-4.582694656299999991e+01,-4.588423196800000170e+01,-7.013237320599999824e-01
9.727349879903922975e+07,-6.994306898500000091e-01,-4.627639520000000317e+01,-4.634624632700000291e+01,-7.018055717700000251e-01
9.727750200160127878e+07,-6.983526943700000267e-01,-4.641420036800000304e+01,-4.649635007500000228e+01,-6.989651709899999954e-01
9.728150520416332781e+07,-6.961326891700000408e-01,-4.667308407800000225e+01,-4.675823527899999732e+01,-6.951293209300000164e-01
9.728550840672537684e+07,-6.937731851599999722e-01,-4.702425161899999750e+01,-4.729787738400000308e+01,-6.950271054200000131e-01
9.728951160928742588e+07,-6.948536423200000200e-01,-4.728694613199999708e+01,-4.760493238699999807e+01,-6.927217038999999854e-01
9.729351481184947491e+07,-6.902848884000000185e-01,-4.771582556500000294e+01,-4.791545514199999900e+01,-6.913077458099999850e-01
9.729751801441152394e+07,-6.894217619800000474e-01,-4.823677775200000184e+01,-4.802812877400000247e+01,-6.902835422599999937e-01
9.730152121697357297e+07,-6.897942368699999660e-01,-4.845412303700000223e+01,-4.846006641599999654e+01,-6.874763928299999494e-01
9.730552441953562200e+07,-6.861634902400000069e-01,-4.885385617699999727e+01,-4.891270399700000127e+01,-6.876220981099999685e-01
9.730952762209767103e+07,-6.834119804499999562e-01,-4.909543490099999730e+01,-4.925751235399999928e+01,-6.852805131000000438e-01
9.731353082465973496e+07,-6.831518154100000295e-01,-4.956963656899999648e+01,-4.963069070600000288e+01,-6.832395686000000135e-01
9.731753402722178400e+07,-6.830731794400000112e-01,-4.998181945099999979e+01,-5.004940602100000291e+01,-6.821975230800000345e-01
9.732153722978383303e+07,-6.796445233600000302e-01,-5.045423407500000224e+01,-5.058015963599999765e+01,-6.828806376699999570e-01
9.732554043234588206e+07,-6.780536892099999768e-01,-5.092397810599999985e+01,-5.134869158299999725e+01,-6.818213497599999728e-01
9.732954363490793109e+07,-6.789796353200000523e-01,-5.174976598199999955e+01,-5.142197390799999823e+01,-6.798911813300000384e-01
9.733354683746998012e+07,-6.753855573699999448e-01,-5.231990125600000141e+01,-5.225779760300000021e+01,-6.777792736100000104e-01
9.733755004003202915e+07,-6.730058471300000011e-01,-5.273974816900000206e+01,-5.300433098399999921e+01,-6.771972243399999591e-01
9.734155324259407818e+07,-6.714862470500000402e-01,-5.343466759199999672e+01,-5.372027923299999941e+01,-6.761054082499999840e-01
9.734555644515612721e+07,-6.716251194000000257e-01,-5.418301268700000151e+01,-5.418401150199999705e+01,-6.767154240799999609e-01
9.734955964771817625e+07,-6.704775683600000535e-01,-5.512631428000000255e+01,-5.513927459700000355e+01,-6.723203071600000191e-01
9.735356285028022528e+07,-6.709517851099999763e-01,-5.604014854300000081e+01,-5.604557360300000113e+01,-6.734332183000000249e-01
9.735756605284227431e+07,-6.725251807700000084e-01,-5.689281534399999884e+01,-5.702633210700000177e+01,-6.728370495600000112e-01
9.736156925540432334e+07,-6.691213516899999769e-01,-5.753666824799999802e+01,-5.813572007599999836e+01,-6.738924632899999656e-01
9.736557245796637237e+07,-6.686049182300000115e-01,-5.953993487799999684e+01,-5.843907560200000262e+01,-6.716175104399999540e-01
9.736957566052842140e+07,-6.657094283400000201e-01,-6.055986550400000112e+01,-6.059238927799999885e+01,-6.718824621800000285e-01
9.737357886309047043e+07,-6.668862137900000153e-01,-6.244009193099999777e+01,-6.316389688699999994e+01,-6.712706753699999584e-01
9.737758206565251946e+07,-6.682945028200000248e-01,-6.395919878800000191e+01,-6.370780262499999935e+01,-6.742889063700000518e-01
9.738158526821456850e+07,-6.669230889899999681e-01,-6.586972844100000657e+01,-6.640148385199999836e+01,-6.761776673599999565e-01
9.738558847077661753e+07,-6.669699224499999746e-01,-6.787004764399999601e+01,-6.949771880000000124e+01,-6.774932079000000051e-01
9.738959167333866656e+07,-6.691101357600000021e-01,-6.939588231599999801e+01,-7.353952332400000103e+01,-6.756984906399999824e-01
9.739359487590071559e+07,-6.665153503199999774e-01,-7.478852536399999451e+01,-7.714534432899999672e+01,-6.785331635700000419e-01
9.739759807846276462e+07,-6.683215067500000162e-01,-7.438594409099999893e+01,-7.561945040599999857e+01,-6.795783662100000067e-01
9.740160128102481365e+07,-6.678198897299999492e-01,-7.645008109900000193e+01,-7.754775979299999733e+01,-6.799643990699999474e-01
9.740560448358686268e+07,-6.689217758400000102e-01,-7.014562779300000273e+01,-7.360933182399999453e+01,-6.813773806599999761e-01
9.740960768614891171e+07,-6.699013175600000425e-01,-6.808145887700000287e+01,-6.729673471799999618e+01,-6.838859179399999766e-01
9.741361088871097565e+07,-6.740976912499999640e-01,-6.845424292900000296e+01,-6.937847339799999702e+01,-6.866893726099999595e-01
9.741761409127302468e+07,-6.744392270200000317e-01,-6.653135491499999432e+01,-6.715564863000000173e+01,-6.921106950700000038e-01
9.742161729383507371e+07,-6.755874527999999879e-01,-6.661705127099999402e+01,-6.702111725100000683e+01,-6.931929414799999911e-01
9.742562049639712274e+07,-6.780827010600000149e-01,-6.577030540699999506e+01,-6.624571706899999413e+01,-6.969396769000000269e-01
9.742962369895917177e+07,-6.825325234100000360e-01,-6.614608634500000051e+01,-6.657593469500000083e+01,-7.017755401099999846e-01
9.743362690152122080e+07,-6.854650544100000520e-01,-6.848998873899999751e+01,-6.775585174799999777e+01,-7.042411056699999783e-01
9.743763010408326983e+07,-6.892870635900000265e-01,-6.803986342999999692e+01,-6.757933754100000101e+01,-7.065001845999999697e-01
9.744163330664531887e+07,-6.919364591600000169e-01,-6.726405157700000359e+01,-6.863894875600000489e+01,-7.137157478300000246e-01
9.744563650920736790e+07,-6.972306931099999661e-01,-6.937946070099999929e+01,-7.117970494600000109e+01,-7.190396612999999659e-01
9.744963971176941693e+07,-7.005514735700000273e-01,-7.184918918600000382e+01,-6.925797783400000185e+01,-7.226910393100000052e-01
9.745364291433146596e+07,-7.062819951000000041e-01,-6.922806481199999951e+01,-6.976681791199999338e+01,-7.312124516900000426e-01
9.745764611689351499e+07,-7.089825572100000306e-01,-6.749284045199999582e+01,-6.716026764299999741e+01,-7.386268246099999546e-01
9.746164931945556402e+07,-7.161141570500000331e-01,-6.495005650900000660e+01,-6.514249902800000314e+01,-7.418520009800000370e-01
9.746565252201761305e+07,-7.226016161699999607e-01,-6.226307171300000221e+01,-6.244845004799999799e+01,-7.476994834200000328e-01
9.746965572457966208e+07,-7.282205440800000318e-01,-5.933412136199999765e+01,-5.991648084500000238e+01,-7.563104026400000457e-01
9.747365892714171112e+07,-7.338331806600000284e-01,-5.738417407400000059e+01,-5.747918955400000129e+01,-7.652820688000000482e-01
9.747766212970376015e+07,-7.430562276300000102e-01,-5.579919714100000050e+01,-5.546581449899999683e+01,-7.732415505999999938e-01
9.748166533226580918e+07,-7.482333419600000202e-01,-5.397038478300000008e+01,-5.402727445699999720e+01,-7.802242033799999810e-01
9.748566853482785821e+07,-7.566329239900000392e-01,-5.224199761799999919e+01,-5.271913035000000036e+01,-7.874164914000000293e-01
9.748967173738990724e+07,-7.624442457400000261e-01,-5.072773092199999923e+01,-5.085895149899999979e+01,-7.980051461699999571e-01
9.749367493995195627e+07,-7.719646312700000346e-01,-4.940106623900000216e+01,-4.985721216000000311e+01,-8.085354073099999539e-01
9.749767814251400530e+07,-7.810632214499999559e-01,-4.837905455300000312e+01,-4.838859935400000012e+01,-8.187726623400000125e-01
9.750168134507605433e+07,-7.872253329899999708e-01,-4.714376522500000277e+01,-4.728749442600000208e+01,-8.304702880900000084e-01
9.750568454763810337e+07,-7.972775083599999979e-01,-4.597875995599999754e+01,-4.618839400400000272e+01,-8.387693360600000370e-01
9.750968775020016730e+07,-8.074312472800000418e-01,-4.496615743299999934e+01,-4.520522374400000132e+01,-8.503540097199999703e-01
9.751369095276221633e+07,-8.188764872899999547e-01,-4.416173216199999985e+01,-4.422756497299999978e+01,-8.619445630400000002e-01
9.751769415532426536e+07,-8.279556977599999978e-01,-4.322145309599999763e+01,-4.331288882900000203e+01,-8.756192427600000272e-01
9.752169735788631439e+07,-8.403963791799999861e-01,-4.227786624299999829e+01,-4.248049441799999926e+01,-8.873473756999999962e-01
9.752570056044836342e+07,-8.515153205500000100e-01,-4.147984735400000034e+01,-4.156443368899999768e+01,-9.016325498499999647e-01
9.752970376301041245e+07,-8.641506194400000451e-01,-4.064684288299999793e+01,-4.080040411400000266e+01,-9.147254453499999993e-01
9.753370696557246149e+07,-8.775618138199999807e-01,-3.986040176299999871e+01,-3.999394241099999903e+01,-9.275761010999999945e-01
9.753771016813451052e+07,-8.893882787400000378e-01,-3.914262898500000176e+01,-3.929458244500000319e+01,-9.396646618499999715e-01
9.754171337069655955e+07,-8.997762926700000330e-01,-3.841139616099999898e+01,-3.852654290499999945e+01,-9.519619769799999576e-01
9.754571657325860858e+07,-9.146362518099999672e-01,-3.776748914899999932e+01,-3.782925571300000200e+01,-9.678356234699999616e-01
9.754971977582065761e+07,-9.287787546600000388e-01,-3.712022606400000058e+01,-3.719089879500000251e+01,-9.842712831100000059e-01
9.755372297838270664e+07,-9.426906573700000180e-01,-3.640862758000000099e+01,-3.661041597100000189e+01,-9.979932637999999745e-01
9.755772618094475567e+07,-9.546954965699999685e-01,-3.586962679100000173e+01,-3.597694386300000247e+01,-1.013964490400000029e+00
9.756172938350680470e+07,-9.676085960600000480e-01,-3.533007399000000248e+01,-3.535972236700000337e+01,-1.027760283699999944e+00
9.756573258606885374e+07,-9.829457861499999449e-01,-3.473081080499999729e+01,-3.476384196400000093e+01,-1.045663536800000015e+00
9.756973578863090277e+07,-9.996080010500000279e-01,-3.417420599300000106e+01,-3.430133211799999771e+01,-1.059813914800000090e+00
9.757373899119295180e+07,-1.013583024699999946e+00,-3.364293283699999648e+01,-3.382857751099999888e+01,-1.079490081299999904e+00
9.757774219375500083e+07,-1.028690836100000006e+00,-3.315961458599999645e+01,-3.327309256499999890e+01,-1.097266231299999895e+00
9.758174539631704986e+07,-1.046546354900000031e+00,-3.265155939200000290e+01,-3.278204772800000200e+01,-1.116220415499999952e+00
9.758574859887909889e+07,-1.063339112199999992e+00,-3.214100197999999864e+01,-3.225378058300000106e+01,-1.134711619299999974e+00
9.758975180144114792e+07,-1.083593830799999935e+00,-3.168083049699999876e+01,-3.178197060300000132e+01,-1.156021277400000047e+00
9.759375500400319695e+07,-1.102536175400000040e+00,-3.120649836600000171e+01,-3.128799032699999927e+01,-1.172260765000000093e+00
9.759775820656524599e+07,-1.122046289100000038e+00,-3.077075348400000010e+01,-3.087828313600000030e+01,-1.194889701699999973e+00
9.760176140912729502e+07,-1.140775425700000012e+00,-3.034563098399999959e+01,-3.047191714899999937e+01,-1.214409465899999985e+00
9.760576461168935895e+07,-1.162447473300000089e+00,-2.992353963400000083e+01,-3.007479781500000016e+01,-1.233765963399999999e+00
9.760976781425140798e+07,-1.182547922299999943e+00,-2.956074600199999836e+01,-2.968442028100000130e+01,-1.254457313799999918e+00
9.761377101681345701e+07,-1.200654348700000096e+00,-2.917898032400000119e+01,-2.931933577299999882e+01,-1.273338520100000038e+00
9.761777421937550604e+07,-1.222134961699999911e+00,-2.882724665799999997e+01,-2.892753124400000075e+01,-1.293220363599999922e+00
9.762177742193755507e+07,-1.241833332099999909e+00,-2.848196319399999865e+01,-2.860514975499999935e+01,-1.316226709900000014e+00
9.762578062449960411e+07,-1.264026580999999982e+00,-2.813574224199999918e+01,-2.827621291899999889e+01,-1.335896029199999946e+00
9.762978382706165314e+07,-1.285182288199999912e+00,-2.782255008799999985e+01,-2.792766853199999844e+01,-1.356263151999999916e+00
9.763378702962370217e+07,-1.305376408299999902e+00,-2.749267589100000109e+01,-2.760535140300000023e+01,-1.376144016300000050e+00
9.763779023218575120e+07,-1.326801527800000047e+00,-2.719447326799999942e+01,-2.731371897300000029e+01,-1.399623486899999936e+00
9.764179343474780023e+07,-1.346286849600000002e+00,-2.689327086400000155e+01,-2.700951744700000035e+01,-1.419397399900000023e+00
9.764579663730984926e+07,-1.366750008599999955e+00,-2.658511667100000153e+01,-2.670329823399999825e+01,-1.443481392900000104e+00
9.764979983987189829e+07,-1.387066201399999921e+00,-2.630248231399999881e+01,-2.641456780600000087e+01,-1.465129350100000005e+00
9.765380304243394732e+07,-1.408921428099999984e+00,-2.601869462499999841e+01,-2.612879205200000143e+01,-1.486562701099999995e+00
9.765780624499599636e+07,-1.430082131200000051e+00,-2.575446691599999838e+01,-2.586410452100000157e+01,-1.510331748100000038e+00
9.766180944755804539e+07,-1.447282188900000044e+00,-2.549118847900000162e+01,-2.560443687500000109e+01,-1.530076755500000107e+00
9.766581265012009442e+07,-1.466820839599999982e+00,-2.524110529900000088e+01,-2.534672675199999858e+01,-1.550629150200000028e+00
9.766981585268214345e+07,-1.483429597200000005e+00,-2.500529894199999958e+01,-2.511852194800000149e+01,-1.568716566400000012e+00
9.767381905524419248e+07,-1.502046114599999926e+00,-2.477357427400000134e+01,-2.488746991400000041e+01,-1.587072247799999891e+00
9.767782225780624151e+07,-1.518326075799999897e+00,-2.455018007199999985e+01,-2.465321703800000108e+01,-1.604591530600000038e+00
9.768182546036829054e+07,-1.538621988899999904e+00,-2.432245065500000081e+01,-2.442762969600000034e+01,-1.618802169200000085e+00
9.768582866293033957e+07,-1.551807031699999895e+00,-2.409917710599999907e+01,-2.421211000299999938e+01,-1.635255527099999995e+00
9.768983186549238861e+07,-1.568015065300000010e+00,-2.387947761799999924e+01,-2.399426645300000160e+01,-1.650743589099999964e+00
9.769383506805443764e+07,-1.583695212699999910e+00,-2.368191269400000110e+01,-2.379353507200000095e+01,-1.664726213900000085e+00
9.769783827061648667e+07,-1.599891526299999978e+00,-2.348321896599999903e+01,-2.357684552899999986e+01,-1.678520038200000064e+00
9.770184147317853570e+07,-1.617754022199999975e+00,-2.329175382800000094e+01,-2.340094515699999889e+01,-1.698847720899999914e+00
9.770584467574059963e+07,-1.635306007500000103e+00,-2.309695909999999941e+01,-2.319338437100000050e+01,-1.711585609399999930e+00
9.770984787830264866e+07,-1.657292008400000016e+00,-2.289104083899999864e+01,-2.300697160300000021e+01,-1.729152298999999893e+00
9.771385108086469769e+07,-1.675716833799999916e+00,-2.271969210500000003e+01,-2.281681356100000002e+01,-1.749686633899999899e+00
9.771785428342674673e+07,-1.698178993800000036e+00,-2.252608057599999825e+01,-2.264587811499999859e+01,-1.769498763000000086e+00
9.772185748598879576e+07,-1.721660052600000101e+00,-2.235194018800000038e+01,-2.245756968599999936e+01,-1.790736356999999890e+00
9.772586068855084479e+07,-1.744771868499999989e+00,-2.217825104299999950e+01,-2.227609466199999844e+01,-1.818342807100000069e+00
9.772986389111289382e+07,-1.772522246899999931e+00,-2.201339980199999857e+01,-2.212216499699999872e+01,-1.841115545699999911e+00
9.773386709367494285e+07,-1.798187697799999984e+00,-2.185510636900000137e+01,-2.195658152100000038e+01,-1.869360582699999940e+00
9.773787029623699188e+07,-1.828444417999999905e+00,-2.170142601799999937e+01,-2.180648989999999898e+01,-1.898284724800000101e+00
9.774187349879904091e+07,-1.854782810599999943e+00,-2.154513853799999978e+01,-2.164897455499999879e+01,-1.924995162000000093e+00
9.774587670136108994e+07,-1.888867709599999944e+00,-2.139940939099999895e+01,-2.150204490300000160e+01,-1.955905943299999894e+00
9.774987990392313898e+07,-1.914414206900000082e+00,-2.125277282900000131e+01,-2.137040722400000092e+01,-1.985840493500000026e+00
9.775388310648518801e+07,-1.944705706899999997e+00,-2.111738720600000008e+01,-2.122079601200000099e+01,-2.012997470799999800e+00
9.775788630904723704e+07,-1.976491028100000102e+00,-2.098028890300000171e+01,-2.108201778000000104e+01,-2.043450623700000079e+00
9.776188951160928607e+07,-2.003862784499999883e+00,-2.084896977000000007e+01,-2.094977144599999974e+01,-2.067968461400000013e+00
9.776589271417133510e+07,-2.028759768100000027e+00,-2.071589789200000098e+01,-2.082251726200000164e+01,-2.093742936599999993e+00
9.776989591673338413e+07,-2.053373990899999946e+00,-2.058479198399999888e+01,-2.069552251400000031e+01,-2.117426533200000183e+00
9.777389911929543316e+07,-2.072558826399999887e+00,-2.045047520600000013e+01,-2.055977746599999989e+01,-2.135790477500000062e+00
9.777790232185748219e+07,-2.093304943300000165e+00,-2.033199727899999942e+01,-2.042886131399999883e+01,-2.155453946300000201e+00
9.778190552441953123e+07,-2.108751641500000051e+00,-2.021079641700000096e+01,-2.030632575199999934e+01,-2.171461600399999803e+00
9.778590872698158026e+07,-2.121013875800000115e+00,-2.008563840500000097e+01,-2.018935632699999871e+01,-2.182360919500000218e+00
9.778991192954362929e+07,-2.131127513500000070e+00,-1.997103760399999928e+01,-2.007365904599999951e+01,-2.193609201300000144e+00
9.779391513210567832e+07,-2.140255265800000029e+00,-1.985230281799999830e+01,-1.996092585599999936e+01,-2.200792433600000209e+00
9.779791833466772735e+07,-2.143415238799999845e+00,-1.973945314399999873e+01,-1.983433555099999879e+01,-2.203147914200000113e+00
9.780192153722977638e+07,-2.147487879599999872e+00,-1.961048025899999914e+01,-1.971686362000000159e+01,-2.202188229199999903e+00
9.780592473979184031e+07,-2.145511927199999835e+00,-1.949336112299999968e+01,-1.959655990799999969e+01,-2.198961028499999859e+00
9.780992794235388935e+07,-2.139125452600000088e+00,-1.938231590999999909e+01,-1.948604453200000108e+01,-2.189335182899999843e+00
9.781393114491593838e+07,-2.133910170600000100e+00,-1.927605583100000075e+01,-1.938046589500000039e+01,-2.181919467999999807e+00
9.781793434747798741e+07,-2.127493042099999787e+00,-1.917765700700000053e+01,-1.928279956900000158e+01,-2.174927948100000119e+00
9.782193755004003644e+07,-2.122554473200000125e+00,-1.908441207099999914e+01,-1.918725615199999979e+01,-2.167668437300000139e+00
9.782594075260208547e+07,-2.116875049499999939e+00,-1.899641754700000007e+01,-1.910521647999999928e+01,-2.160252606699999856e+00
9.782994395516413450e+07,-2.115246461599999961e+00,-1.891472138099999967e+01,-1.901820251299999853e+01,-2.154195591600000181e+00
9.783394715772618353e+07,-2.115491381000000004e+00,-1.884225721199999981e+01,-1.894360848999999902e+01,-2.153802320600000098e+00
9.783795036028823256e+07,-2.118389244999999921e+00,-1.876860342100000167e+01,-1.886973246299999829e+01,-2.155539419000000123e+00
9.784195356285028160e+07,-2.126974299600000062e+00,-1.870898132800000013e+01,-1.881351203999999910e+01,-2.159609358700000037e+00
9.784595676541233063e+07,-2.136311363899999982e+00,-1.864006042500000149e+01,-1.874328021799999888e+01,-2.170087226700000205e+00
9.784995996797437966e+07,-2.149324257600000010e+00,-1.858162906500000133e+01,-1.868964110299999959e+01,-2.182918882600000110e+00
9.785396317053642869e+07,-2.164961501600000116e+00,-1.853126708399999956e+01,-1.863543668000000153e+01,-2.201149241300000003e+00
9.785796637309847772e+07,-2.186098438300000169e+00,-1.847245896700000145e+01,-1.857082302399999918e+01,-2.224223261200000135e+00
9.786196957566052675e+07,-2.205239018399999917e+00,-1.841320345900000177e+01,-1.851251750799999840e+01,-2.247024606600000141e+00
9.786597277822257578e+07,-2.234540262999999971e+00,-1.835967426199999863e+01,-1.846463997000000035e+01,-2.272495222899999945e+00
9.786997598078462481e+07,-2.261509889300000076e+00,-1.831508312100000069e+01,-1.841294233800000057e+01,-2.291810442600000108e+00
9.787397918334667385e+07,-2.281735921000000111e+00,-1.827369366399999961e+01,-1.838431183399999824e+01,-2.311758733100000018e+00
9.787798238590872288e+07,-2.303832112499999862e+00,-1.824350612299999952e+01,-1.834381455300000141e+01,-2.328767912800000062e+00
9.788198558847077191e+07,-2.324905858999999797e+00,-1.822299107799999973e+01,-1.832569487199999969e+01,-2.342474535900000099e+00
9.788598879103282094e+07,-2.345768310099999976e+00,-1.821320357200000117e+01,-1.830952499200000005e+01,-2.352294475699999943e+00
9.788999199359486997e+07,-2.361235824500000025e+00,-1.819251553100000152e+01,-1.829985400300000009e+01,-2.368662334300000172e+00
9.789399519615691900e+07,-2.374270439100000019e+00,-1.818335990399999957e+01,-1.828465913200000159e+01,-2.374965816500000049e+00
9.789799839871896803e+07,-2.381602498699999959e+00,-1.817408082400000069e+01,-1.827607882599999911e+01,-2.383403059499999976e+00
9.790200160128103197e+07,-2.388548755600000018e+00,-1.816346441499999997e+01,-1.826086045399999946e+01,-2.385992025499999780e+00
9.790600480384308100e+07,-2.390593480700000217e+00,-1.816386653900000070e+01,-1.826665339599999882e+01,-2.382281072600000105e+00
9.791000800640513003e+07,-2.387684435600000210e+00,-1.815896828700000043e+01,-1.825699433400000160e+01,-2.381427272699999875e+00
9.791401120896717906e+07,-2.380629599200000168e+00,-1.815792012700000058e+01,-1.825078052299999953e+01,-2.372970152799999788e+00
9.791801441152922809e+07,-2.367471516200000181e+00,-1.815432740700000025e+01,-1.824887769200000065e+01,-2.363048745099999959e+00
9.792201761409127712e+07,-2.357499030000000051e+00,-1.814954136000000062e+01,-1.824761795799999931e+01,-2.347014908199999805e+00
9.792602081665332615e+07,-2.341213232899999941e+00,-1.814903710999999831e+01,-1.825448160299999856e+01,-2.329617434199999781e+00
9.793002401921537519e+07,-2.317253589399999925e+00,-1.815558593600000137e+01,-1.825758530399999913e+01,-2.311690436900000201e+00
9.793402722177742422e+07,-2.295135728300000011e+00,-1.817637548500000122e+01,-1.828018683699999869e+01,-2.286867921799999870e+00
9.793803042433947325e+07,-2.269462793599999806e+00,-1.821081067500000117e+01,-1.830992907199999919e+01,-2.258330960799999954e+00
9.794203362690152228e+07,-2.240607870399999868e+00,-1.823924690100000134e+01,-1.833555205500000085e+01,-2.225634621299999782e+00
9.794603682946357131e+07,-2.210342839199999965e+00,-1.828460727099999872e+01,-1.837696598000000137e+01,-2.194217834999999894e+00
9.795004003202562034e+07,-2.180357521599999959e+00,-1.832329164000000077e+01,-1.842364616900000129e+01,-2.154812486700000029e+00
9.795404323458766937e+07,-2.152086025000000014e+00,-1.836274343999999914e+01,-1.845708702800000012e+01,-2.119207728700000182e+00
9.795804643714971840e+07,-2.123582764600000061e+00,-1.840035415299999855e+01,-1.850041251900000105e+01,-2.086166051300000213e+00
9.796204963971176744e+07,-2.098716544799999806e+00,-1.844746427400000144e+01,-1.854706408799999906e+01,-2.058790574400000128e+00
9.796605284227381647e+07,-2.073957567299999916e+00,-1.849632291300000020e+01,-1.859531519200000105e+01,-2.029808885400000040e+00
9.797005604483586550e+07,-2.051855202600000094e+00,-1.854897073500000104e+01,-1.865891317399999849e+01,-2.006085235900000097e+00
9.797405924739791453e+07,-2.037170931699999965e+00,-1.860992303300000117e+01,-1.871569114600000105e+01,-1.984003869199999937e+00
9.797806244995996356e+07,-2.020933879499999808e+00,-1.867540522899999900e+01,-1.877559783199999899e+01,-1.969177955599999974e+00
9.798206565252201259e+07,-2.009965294200000141e+00,-1.873336449600000009e+01,-1.884004623099999876e+01,-1.955231813299999954e+00
9.798606885508406162e+07,-2.000986230800000154e+00,-1.880690916400000035e+01,-1.891097020899999848e+01,-1.944449956899999998e+00
9.799007205764611065e+07,-1.994528204999999943e+00,-1.887840971299999993e+01,-1.897804684400000141e+01,-1.939490465700000055e+00
9.799407526020815969e+07,-1.987908133899999985e+00,-1.895256179500000115e+01,-1.905860400299999924e+01,-1.933196817900000086e+00
9.799807846277022362e+07,-1.986289499600000008e+00,-1.904265532999999877e+01,-1.913706575100000151e+01,-1.931596013100000064e+00
9.800208166533227265e+07,-1.985648242299999922e+00,-1.914041319600000080e+01,-1.924351198400000129e+01,-1.930751422599999989e+00
9.800608486789432168e+07,-1.982008843700000078e+00,-1.923596373399999848e+01,-1.933473983000000018e+01,-1.925787313799999900e+00
9.801008807045637071e+07,-1.975699039600000040e+00,-1.933629179500000106e+01,-1.942859375000000099e+01,-1.923618321700000022e+00
