# Frequency, S11, S12, S21, S22
9.714139311449159682e+07,-7.119405158299999536e-01,-6.401230484900000306e+01,-6.497271610399999986e+01,-7.108537782899999602e-01
9.714539631705364585e+07,-7.132936058300000104e-01,-6.356348142499999909e+01,-6.409784298700000704e+01,-7.114799208400000019e-01
9.714939951961569488e+07,-7.137498566600000149e-01,-6.374838732799999974e+01,-6.467175667600000111e+01,-7.122368781800000326e-01
9.715340272217774391e+07,-7.169510465699999724e-01,-6.398244787699999847e+01,-6.290477883900000222e+01,-7.158462213099999749e-01
9.715740592473979294e+07,-7.155811863800000117e-01,-6.377533638199999899e+01,-6.396297824500000218e+01,-7.156630428700000435e-01
9.716140912730184197e+07,-7.189114308899999806e-01,-6.407143591199999832e+01,-6.480344960799999399e+01,-7.132220065000000053e-01
9.716541232986389101e+07,-7.164762806800000217e-01,-6.355916885799999960e+01,-6.346560861399999709e+01,-7.168250216799999519e-01
9.716941553242594004e+07,-7.179415875400000369e-01,-6.337093379800000292e+01,-6.492059063099999605e+01,-7.173329867700000140e-01
9.717341873498798907e+07,-7.195577725599999752e-01,-6.334839964799999734e+01,-6.401645441399999470e+01,-7.171320353300000283e-01
9.717742193755003810e+07,-7.197752505800000256e-01,-6.437512872700000344e+01,-6.395767663400000203e+01,-7.174580206599999732e-01
9.718142514011208713e+07,-7.179156390499999985e-01,-6.367937695399999853e+01,-6.347344601000000353e+01,-7.165540953000000268e-01
9.718542834267413616e+07,-7.205278928899999658e-01,-6.342466196099999820e+01,-6.498973490299999867e+01,-7.156288113500000048e-01
9.718943154523618519e+07,-7.207904004399999787e-01,-6.422401548199999866e+01,-6.336277718299999862e+01,-7.173280886399999723e-01
9.719343474779823422e+07,-7.216270832300000215e-01,-6.426244452100000615e+01,-6.480748272699999291e+01,-7.170890104999999570e-01
9.719743795036028326e+07,-7.212784142899999473e-01,-6.421472011800000246e+01,-6.381621745999999717e+01,-7.172215036400000354e-01
9.720144115292233229e+07,-7.205939516599999539e-01,-6.448565687400000002e+01,-6.324592343599999822e+01,-7.164023422399999896e-01
9.720544435548438132e+07,-7.207060226799999469e-01,-6.482966242199999840e+01,-6.605530086299999937e+01,-7.154006695400000337e-01
9.720944755804643035e+07,-7.210464245400000083e-01,-6.564211208400000430e+01,-6.523442165000000159e+01,-7.162697920099999616e-01
9.721345076060849428e+07,-7.191766712499999548e-01,-6.528524600299999747e+01,-6.593514271899999812e+01,-7.159908454600000249e-01
9.721745396317054331e+07,-7.195194611499999837e-01,-6.616581550300000458e+01,-6.571721678900000541e+01,-7.127290247099999920e-01
9.722145716573259234e+07,-7.199311091500000259e-01,-6.508620726700000603e+01,-6.595936125199999367e+01,-7.131758949399999992e-01
9.722546036829464138e+07,-7.187183875999999527e-01,-6.486513617999999326e+01,-6.637378446699999301e+01,-7.160232338399999952e-01
9.722946357085669041e+07,-7.202641197900000458e-01,-6.712271365099999798e+01,-6.779819906000000174e+01,-7.134299528699999948e-01
9.723346677341873944e+07,-7.171442556299999493e-01,-6.649168676499999719e+01,-6.704979315200000656e+01,-7.126734248399999583e-01
9.723746997598078847e+07,-7.160823184400000319e-01,-6.703393572299999903e+01,-6.611868834800000627e+01,-7.126691879300000032e-01
9.724147317854283750e+07,-7.153009406400000492e-01,-6.819465418999999429e+01,-6.552272812299999316e+01,-7.088485497900000043e-01
9.724547638110488653e+07,-7.152997713700000038e-01,-6.750316672799999651e+01,-6.788703570900000273e+01,-7.111097982599999812e-01
9.724947958366693556e+07,-7.154916884399999955e-01,-6.590998611599999890e+01,-6.668907241600000191e+01,-7.084083018100000295e-01
9.725348278622898459e+07,-7.124423529000000199e-01,-6.633309775799999386e+01,-6.635074743799999908e+01,-7.059573704499999547e-01
9.725748598879103363e+07,-7.124080997999999720e-01,-6.626009154700000181e+01,-6.772375790600000300e+01,-7.060583825699999760e-01
9.726148919135308266e+07,-7.105043773400000484e-01,-6.655407614000000649e+01,-6.660668270499999721e+01,-7.053269932600000347e-01
9.726549239391513169e+07,-7.085410834599999985e-01,-6.710440883200000428e+01,-6.619899780400000111e+01,-7.031354187599999639e-01
9.726949559647718072e+07,-7.077066196600000358e-01,-6.619878809600000125e+01,-6.537915587999999900e+01,-7.013539163099999918e-01
9.727349879903922975e+07,-7.087460507999999715e-01,-6.634445159499999534e+01,-6.777627109099999814e+01,-7.005765895500000173e-01
9.727750200160127878e+07,-7.042886589100000316e-01,-6.557495706699999971e+01,-6.528027463300000477e+01,-6.972417241899999674e-01
9.728150520416332781e+07,-7.022600303099999497e-01,-6.587733092499999543e+01,-6.772658161200000393e+01,-6.977758991300000435e-01
9.728550840672537684e+07,-7.021322044100000159e-01,-6.586824175300000661e+01,-6.532353474699999651e+01,-6.952527876299999798e-01
9.728951160928742588e+07,-7.019058215200000284e-01,-6.490167903299999352e+01,-6.534904043400000262e+01,-6.932353246300000382e-01
9.729351481184947491e+07,-6.994421155700000226e-01,-6.429921056599999929e+01,-6.514710233099999925e+01,-6.915169496199999877e-01
9.729751801441152394e+07,-6.984439241600000070e-01,-6.544288613899999518e+01,-6.603418414300000450e+01,-6.895641050799999894e-01
9.730152121697357297e+07,-6.973576078900000086e-01,-6.521479877800000224e+01,-6.513098310200000185e+01,-6.895751773199999546e-01
9.730552441953562200e+07,-6.900750859500000001e-01,-6.458066353300000628e+01,-6.584015344099999822e+01,-6.880207977400000230e-01
9.730952762209767103e+07,-6.924091042600000190e-01,-6.499631505000000686e+01,-6.462991489799999556e+01,-6.857202478699999659e-01
9.731353082465973496e+07,-6.922973684200000033e-01,-6.451984411300000488e+01,-6.367523914699999921e+01,-6.834494748899999639e-01
9.731753402722178400e+07,-6.906969204299999721e-01,-6.641888293700000645e+01,-6.405958184899999708e+01,-6.849764387000000232e-01
9.732153722978383303e+07,-6.858611533699999763e-01,-6.482863190499999462e+01,-6.498590717300000108e+01,-6.824797110000000444e-01
9.732554043234588206e+07,-6.859264420599999745e-01,-6.463922025300000485e+01,-6.559294021499999872e+01,-6.815848811500000437e-01
9.732954363490793109e+07,-6.853756240899999685e-01,-6.484151308500000255e+01,-6.459599621899999988e+01,-6.810759073200000069e-01
9.733354683746998012e+07,-6.818013486399999712e-01,-6.423784562500000561e+01,-6.580357498600000099e+01,-6.788535186699999890e-01
9.733755004003202915e+07,-6.821654518599999939e-01,-6.445084593699999687e+01,-6.525640607500000101e+01,-6.779734811800000038e-01
9.734155324259407818e+07,-6.812303376499999619e-01,-6.543823620000000574e+01,-6.507554872000000046e+01,-6.759632220100000310e-01
9.734555644515612721e+07,-6.806146152399999982e-01,-6.575452861700000540e+01,-6.414817943500000297e+01,-6.738692262100000052e-01
9.734955964771817625e+07,-6.777082542400000298e-01,-6.435776089499999841e+01,-6.521808735300000137e+01,-6.743690252999999801e-01
9.735356285028022528e+07,-6.786534973900000267e-01,-6.582579501200000038e+01,-6.592242722700000002e+01,-6.731075730000000146e-01
9.735756605284227431e+07,-6.767139728400000109e-01,-6.562573851400000535e+01,-6.623166781700000172e+01,-6.732671989099999754e-01
9.736156925540432334e+07,-6.750801293100000544e-01,-6.677342409300000270e+01,-6.713675535100000502e+01,-6.724767736200000234e-01
9.736557245796637237e+07,-6.744579136999999669e-01,-6.548937893699999790e+01,-6.633097490400000140e+01,-6.737310036800000512e-01
9.736957566052842140e+07,-6.750735683299999845e-01,-6.690933633999999586e+01,-6.861278651499999626e+01,-6.748909535699999518e-01
9.737357886309047043e+07,-6.746121596699999889e-01,-6.699836251700000389e+01,-6.679106271400000594e+01,-6.735069645000000271e-01
9.737758206565251946e+07,-6.737268125800000007e-01,-6.853387344700000483e+01,-6.860046068600000524e+01,-6.721801846399999558e-01
9.738158526821456850e+07,-6.727186405899999722e-01,-6.860230677100000207e+01,-6.685754869299999825e+01,-6.751002383199999901e-01
9.738558847077661753e+07,-6.738993452899999514e-01,-6.918484162100000390e+01,-6.745532728000000589e+01,-6.756399141200000180e-01
9.738959167333866656e+07,-6.757618315000000209e-01,-6.978319181800000592e+01,-6.795620742500000233e+01,-6.749127171200000053e-01
9.739359487590071559e+07,-6.735577408699999769e-01,-6.982842948900000124e+01,-7.050842646700000671e+01,-6.756372687699999657e-01
9.739759807846276462e+07,-6.752433934899999546e-01,-6.920239259400000265e+01,-7.066012361100000305e+01,-6.787378502399999958e-01
9.740160128102481365e+07,-6.760487097399999756e-01,-7.114931506199999944e+01,-7.054008147000000406e+01,-6.802269312299999982e-01
9.740560448358686268e+07,-6.770886743699999766e-01,-7.271092020899999397e+01,-7.289752267900000504e+01,-6.825228273300000259e-01
9.740960768614891171e+07,-6.776218307800000451e-01,-7.250686412199999609e+01,-7.286767404299999384e+01,-6.862799210200000166e-01
9.741361088871097565e+07,-6.811560012199999736e-01,-7.352766160000000184e+01,-7.132636086799999475e+01,-6.863202075400000046e-01
9.741761409127302468e+07,-6.839176196199999724e-01,-7.133872058900000468e+01,-7.556505689399999426e+01,-6.913277481399999758e-01
9.742161729383507371e+07,-6.835731073999999907e-01,-7.106059318100000155e+01,-7.527954490300000145e+01,-6.925941513100000169e-01
9.742562049639712274e+07,-6.870918793100000421e-01,-7.137736902599999667e+01,-6.986447130999999899e+01,-6.965690969900000251e-01
9.742962369895917177e+07,-6.905924343899999540e-01,-6.978462845999999331e+01,-7.149831143000000111e+01,-7.030631759100000044e-01
9.743362690152122080e+07,-6.949788976299999810e-01,-6.883847906299999408e+01,-6.835504930400000489e+01,-7.035203936699999661e-01
9.743763010408326983e+07,-6.976301123500000534e-01,-6.964473963999999739e+01,-6.783879835400000502e+01,-7.097671399399999581e-01
9.744163330664531887e+07,-6.984760497099999910e-01,-6.797514595600000575e+01,-6.732584457599999439e+01,-7.137199465000000353e-01
9.744563650920736790e+07,-7.062689205000000081e-01,-6.631311139599999649e+01,-6.660654952400000184e+01,-7.201621661399999486e-01
9.744963971176941693e+07,-7.070134583699999586e-01,-6.596615630499999838e+01,-6.646883919500000104e+01,-7.242182298899999537e-01
9.745364291433146596e+07,-7.126162035999999977e-01,-6.536669279999999560e+01,-6.456614079099999515e+01,-7.286470906999999997e-01
9.745764611689351499e+07,-7.188876494799999461e-01,-6.471439401700000360e+01,-6.365396314099999842e+01,-7.366261017199999817e-01
9.746164931945556402e+07,-7.229390810900000464e-01,-6.373814090799999832e+01,-6.314720076700000106e+01,-7.414345790399999858e-01
9.746565252201761305e+07,-7.273482013400000001e-01,-6.411326650200000188e+01,-6.378125949999999733e+01,-7.507409447599999730e-01
9.746965572457966208e+07,-7.347618054500000273e-01,-6.248150100000000151e+01,-6.304318037400000208e+01,-7.577625874800000272e-01
9.747365892714171112e+07,-7.410584904900000547e-01,-6.325468154499999685e+01,-6.281095287400000160e+01,-7.656043150200000369e-01
9.747766212970376015e+07,-7.433644525000000503e-01,-6.222278789300000312e+01,-6.165341934300000304e+01,-7.734588135400000120e-01
9.748166533226580918e+07,-7.541212430799999478e-01,-6.263990698100000287e+01,-6.255483320300000116e+01,-7.806851447399999477e-01
9.748566853482785821e+07,-7.626295164499999890e-01,-6.140571263100000010e+01,-6.176982960800000200e+01,-7.898158721500000423e-01
9.748967173738990724e+07,-7.683906976500000097e-01,-6.146100711900000135e+01,-6.175256246699999707e+01,-7.993602239099999451e-01
9.749367493995195627e+07,-7.783593292899999572e-01,-6.128207127200000315e+01,-6.085150893499999825e+01,-8.076803827599999819e-01
9.749767814251400530e+07,-7.852140093199999615e-01,-6.142790226999999703e+01,-6.135947944699999823e+01,-8.192433993100000089e-01
9.750168134507605433e+07,-7.943912808499999922e-01,-6.084170019599999790e+01,-6.168150008300000309e+01,-8.290669523700000543e-01
9.750568454763810337e+07,-8.056930892200000471e-01,-6.064074535099999963e+01,-6.092380279199999649e+01,-8.390130924299999959e-01
9.750968775020016730e+07,-8.145274084400000447e-01,-6.019301515000000080e+01,-6.192188789600000121e+01,-8.509693968299999467e-01
9.751369095276221633e+07,-8.245517352200000261e-01,-6.047673441199999900e+01,-6.141730974600000081e+01,-8.620938755400000542e-01
9.751769415532426536e+07,-8.360677501500000108e-01,-6.116645311999999990e+01,-6.037878934500000128e+01,-8.746993934300000273e-01
9.752169735788631439e+07,-8.470811807900000545e-01,-6.065052419100000236e+01,-6.002899287700000031e+01,-8.880661988000000395e-01
9.752570056044836342e+07,-8.587964902200000417e-01,-6.083571118399999733e+01,-6.116246626000000219e+01,-9.013323461900000222e-01
9.752970376301041245e+07,-8.712450469700000477e-01,-6.150916440200000324e+01,-6.040918572300000022e+01,-9.129197498300000158e-01
9.753370696557246149e+07,-8.806307078599999727e-01,-6.102113601100000295e+01,-6.091113465200000121e+01,-9.265684085099999967e-01
9.753771016813451052e+07,-8.958327319000000122e-01,-6.136181347899999849e+01,-6.170241552600000290e+01,-9.407108560100000405e-01
9.754171337069655955e+07,-9.089948896999999750e-01,-6.077777109699999869e+01,-6.121400146500000261e+01,-9.541448732699999713e-01
9.754571657325860858e+07,-9.194412039399999514e-01,-6.140485673900000307e+01,-6.277772049000000010e+01,-9.696088325499999661e-01
9.754971977582065761e+07,-9.330598661800000304e-01,-6.250795692199999820e+01,-6.220780703799999856e+01,-9.829654819399999965e-01
9.755372297838270664e+07,-9.479150256399999641e-01,-6.273131568699999860e+01,-6.241756533099999871e+01,-9.996887989099999539e-01
9.755772618094475567e+07,-9.605254736899999646e-01,-6.418450129299999674e+01,-6.339555356200000347e+01,-1.015257771099999928e+00
9.756172938350680470e+07,-9.761766923900000448e-01,-6.387630054000000257e+01,-6.383110534099999711e+01,-1.033129175300000036e+00
9.756573258606885374e+07,-9.935928741099999684e-01,-6.398156275699999895e+01,-6.573008991999999751e+01,-1.048824702899999961e+00
9.756973578863090277e+07,-1.008841281200000051e+00,-6.565754452400000218e+01,-6.608324699800000701e+01,-1.065216742700000108e+00
9.757373899119295180e+07,-1.022553439099999961e+00,-6.718589488800000709e+01,-6.709437625099999991e+01,-1.081531959199999893e+00
9.757774219375500083e+07,-1.037791956299999985e+00,-6.729920663299999717e+01,-6.555622777099999610e+01,-1.100180592300000093e+00
9.758174539631704986e+07,-1.057876522900000005e+00,-7.135211377599999594e+01,-7.102597527300000024e+01,-1.118407764599999910e+00
9.758574859887909889e+07,-1.072951722100000005e+00,-7.086349500000000035e+01,-7.034670553399999449e+01,-1.138179663300000088e+00
9.758975180144114792e+07,-1.089352289000000029e+00,-7.326152651399999627e+01,-7.096100195500000041e+01,-1.153509010600000106e+00
9.759375500400319695e+07,-1.109612931300000049e+00,-7.176232161000000076e+01,-7.563049135500000375e+01,-1.174846088900000085e+00
9.759775820656524599e+07,-1.126001352300000091e+00,-7.233010587500000099e+01,-7.222162242199999582e+01,-1.193048677700000004e+00
9.760176140912729502e+07,-1.145586368000000022e+00,-7.035848978299999601e+01,-7.115151824100000510e+01,-1.209768036999999907e+00
9.760576461168935895e+07,-1.166867614000000053e+00,-6.846224443399999871e+01,-7.260264745199999936e+01,-1.233408200600000004e+00
9.760976781425140798e+07,-1.183771838399999998e+00,-6.824583328399999971e+01,-6.681897986799999956e+01,-1.251134071599999897e+00
9.761377101681345701e+07,-1.204462624800000103e+00,-6.756421783800000469e+01,-7.013885152599999628e+01,-1.271512775599999978e+00
9.761777421937550604e+07,-1.222897390299999998e+00,-6.639904574099999479e+01,-6.703538162600000305e+01,-1.289109547200000039e+00
9.762177742193755507e+07,-1.241061109699999943e+00,-6.525448030200000460e+01,-6.456530028999999615e+01,-1.310416147900000050e+00
9.762578062449960411e+07,-1.260390342400000030e+00,-6.488302118800000073e+01,-6.564950472799999659e+01,-1.329230118099999913e+00
9.762978382706165314e+07,-1.279493041300000078e+00,-6.456911702499999706e+01,-6.404705687899999589e+01,-1.349789270300000066e+00
9.763378702962370217e+07,-1.301520475400000043e+00,-6.383228632699999849e+01,-6.402484244500000443e+01,-1.370669110399999946e+00
9.763779023218575120e+07,-1.319400783499999896e+00,-6.315830430199999768e+01,-6.431841827200000239e+01,-1.391645191300000084e+00
9.764179343474780023e+07,-1.339757026200000034e+00,-6.273399322400000244e+01,-6.291133522999999883e+01,-1.410845617499999927e+00
9.764579663730984926e+07,-1.360679520899999995e+00,-6.225226002400000169e+01,-6.310742979399999797e+01,-1.434627187900000100e+00
9.764979983987189829e+07,-1.381756686899999975e+00,-6.140590548800000192e+01,-6.320480018899999664e+01,-1.456330866000000057e+00
9.765380304243394732e+07,-1.402004469800000042e+00,-6.246392791400000277e+01,-6.290873067599999757e+01,-1.478994347099999995e+00
9.765780624499599636e+07,-1.422181839300000084e+00,-6.228367068699999720e+01,-6.239427874399999752e+01,-1.498766453700000056e+00
9.766180944755804539e+07,-1.444422326700000037e+00,-6.197658866799999799e+01,-6.297081460100000072e+01,-1.519634323500000050e+00
9.766581265012009442e+07,-1.467954274700000061e+00,-6.079007886200000144e+01,-6.234931171499999891e+01,-1.540083659600000043e+00
9.766981585268214345e+07,-1.489281485100000024e+00,-6.168980670599999883e+01,-6.131548917799999998e+01,-1.559675476800000071e+00
9.767381905524419248e+07,-1.509896959099999991e+00,-6.043052410500000349e+01,-6.132089505100000082e+01,-1.581077818400000057e+00
9.767782225780624151e+07,-1.528398483799999985e+00,-5.974608029800000253e+01,-5.916920511000000005e+01,-1.603315187400000008e+00
9.768182546036829054e+07,-1.554783323599999934e+00,-5.985295592100000306e+01,-5.997654045400000200e+01,-1.621966917399999986e+00
9.768582866293033957e+07,-1.576058396399999895e+00,-5.790833093399999854e+01,-5.895468286500000232e+01,-1.643498165400000044e+00
9.768983186549238861e+07,-1.599577266799999897e+00,-5.842578484799999927e+01,-5.863368135099999989e+01,-1.664709560899999996e+00
9.769383506805443764e+07,-1.620739965300000085e+00,-5.795370143600000290e+01,-5.836307930299999924e+01,-1.683575620300000075e+00
9.769783827061648667e+07,-1.642054214100000076e+00,-5.748252826299999896e+01,-5.809799029399999881e+01,-1.705213235500000035e+00
9.770184147317853570e+07,-1.664596453699999978e+00,-5.701388931200000343e+01,-5.788592903800000045e+01,-1.725798654199999893e+00
9.770584467574059963e+07,-1.687084859100000056e+00,-5.663085020799999825e+01,-5.704390162499999661e+01,-1.747655357099999973e+00
9.770984787830264866e+07,-1.707259674199999910e+00,-5.648187037299999957e+01,-5.617647400799999957e+01,-1.766937618300000068e+00
9.771385108086469769e+07,-1.727043896999999939e+00,-5.595123964999999799e+01,-5.598310911000000090e+01,-1.787863727399999991e+00
9.771785428342674673e+07,-1.747349301599999905e+00,-5.548263448299999823e+01,-5.570006564999999910e+01,-1.806632255300000045e+00
9.772185748598879576e+07,-1.766741832599999951e+00,-5.487882668700000011e+01,-5.524548044099999800e+01,-1.827698983599999938e+00
9.772586068855084479e+07,-1.786138421600000026e+00,-5.456794617199999919e+01,-5.524426610399999760e+01,-1.848024000599999939e+00
9.772986389111289382e+07,-1.802520433600000027e+00,-5.491570402400000006e+01,-5.501341760799999747e+01,-1.866913670400000003e+00
9.773386709367494285e+07,-1.821370366900000093e+00,-5.455068703100000249e+01,-5.488224788600000181e+01,-1.887313930899999992e+00
9.773787029623699188e+07,-1.839870222000000055e+00,-5.461234850599999646e+01,-5.454562804999999770e+01,-1.905113124999999963e+00
9.774187349879904091e+07,-1.859656137900000061e+00,-5.391428289899999982e+01,-5.431467594899999796e+01,-1.923515646600000073e+00
9.774587670136108994e+07,-1.879229354500000060e+00,-5.439888362800000010e+01,-5.500995122399999815e+01,-1.939729599499999901e+00
9.774987990392313898e+07,-1.897595943900000082e+00,-5.457901833300000050e+01,-5.488171326300000175e+01,-1.960739004399999930e+00
9.775388310648518801e+07,-1.920618007499999891e+00,-5.490786519499999940e+01,-5.510538388900000228e+01,-1.979585870199999986e+00
9.775788630904723704e+07,-1.937669087800000023e+00,-5.515004487600000260e+01,-5.536146164099999822e+01,-1.996794812200000102e+00
9.776188951160928607e+07,-1.957936316000000065e+00,-5.477720880599999731e+01,-5.541168060599999734e+01,-2.014126503900000031e+00
9.776589271417133510e+07,-1.978360979599999903e+00,-5.508470574599999736e+01,-5.519110743699999944e+01,-2.033328305800000013e+00
9.776989591673338413e+07,-1.997795512699999998e+00,-5.505669577500000145e+01,-5.562306322700000294e+01,-2.052737100299999895e+00
9.777389911929543316e+07,-2.016147254599999883e+00,-5.485928946500000336e+01,-5.539197861299999914e+01,-2.065246673299999891e+00
9.777790232185748219e+07,-2.032707721099999976e+00,-5.521975970300000114e+01,-5.590855971900000299e+01,-2.083514828299999788e+00
9.778190552441953123e+07,-2.049813466499999848e+00,-5.503078838599999756e+01,-5.578585173599999791e+01,-2.097235385099999849e+00
9.778590872698158026e+07,-2.065641999699999953e+00,-5.576018036800000033e+01,-5.547624376000000268e+01,-2.112860078799999819e+00
9.778991192954362929e+07,-2.078320356299999894e+00,-5.582778280299999807e+01,-5.602052542900000276e+01,-2.128358807500000172e+00
9.779391513210567832e+07,-2.094308030100000106e+00,-5.635061898499999700e+01,-5.685055224399999929e+01,-2.144037289199999918e+00
9.779791833466772735e+07,-2.111374876899999808e+00,-5.608846238000000284e+01,-5.672553124899999943e+01,-2.159390103199999800e+00
9.780192153722977638e+07,-2.121761845800000046e+00,-5.585798756700000212e+01,-5.631571428299999837e+01,-2.172850694800000149e+00
9.780592473979184031e+07,-2.136800889299999895e+00,-5.547357714399999651e+01,-5.633333354599999865e+01,-2.187092317599999891e+00
9.780992794235388935e+07,-2.146477778499999989e+00,-5.548487047100000069e+01,-5.677078681599999754e+01,-2.199107103099999794e+00
9.781393114491593838e+07,-2.162361424000000198e+00,-5.525361834499999958e+01,-5.668725151400000328e+01,-2.210802388099999849e+00
9.781793434747798741e+07,-2.171354078399999832e+00,-5.506045259599999753e+01,-5.568275359199999741e+01,-2.219654398099999870e+00
9.782193755004003644e+07,-2.183496485500000084e+00,-5.469975026499999871e+01,-5.540926519399999961e+01,-2.231733932900000106e+00
9.782594075260208547e+07,-2.194879980000000064e+00,-5.398596132400000158e+01,-5.510643693099999751e+01,-2.240912993199999814e+00
9.782994395516413450e+07,-2.205393114500000085e+00,-5.434154440500000049e+01,-5.482481824500000300e+01,-2.246754424400000172e+00
9.783394715772618353e+07,-2.217207276299999918e+00,-5.383459630400000151e+01,-5.447202232800000132e+01,-2.256473310500000107e+00
9.783795036028823256e+07,-2.224076453099999906e+00,-5.342374491999999719e+01,-5.431049520199999847e+01,-2.263563680599999905e+00
9.784195356285028160e+07,-2.235718278899999856e+00,-5.316102331700000150e+01,-5.383819025500000066e+01,-2.271720268899999784e+00
9.784595676541233063e+07,-2.245877821800000174e+00,-5.282851397099999957e+01,-5.363797664599999848e+01,-2.280896623999999928e+00
9.784995996797437966e+07,-2.254730255100000136e+00,-5.241641297400000354e+01,-5.290170811000000128e+01,-2.284324093399999978e+00
9.785396317053642869e+07,-2.261786935800000009e+00,-5.205777980799999938e+01,-5.259624489000000125e+01,-2.294154256100000122e+00
9.785796637309847772e+07,-2.269250799499999971e+00,-5.157753048600000056e+01,-5.206188865899999740e+01,-2.299310220699999796e+00
9.786196957566052675e+07,-2.276832089900000078e+00,-5.122632468100000125e+01,-5.183990449899999930e+01,-2.303281817299999812e+00
9.786597277822257578e+07,-2.284609694699999860e+00,-5.086992058700000285e+01,-5.124459490800000339e+01,-2.308463032400000170e+00
9.786997598078462481e+07,-2.290677769999999835e+00,-5.066009703900000005e+01,-5.111545338700000229e+01,-2.309676919999999800e+00
9.787397918334667385e+07,-2.296758736900000208e+00,-5.061083167999999688e+01,-5.090436397199999874e+01,-2.311403847799999856e+00
9.787798238590872288e+07,-2.298386439300000195e+00,-5.030106937600000094e+01,-5.071554110299999962e+01,-2.312151655100000092e+00
9.788198558847077191e+07,-2.299659997800000077e+00,-5.031610846200000253e+01,-5.048963516599999934e+01,-2.306172106900000074e+00
9.788598879103282094e+07,-2.299262124200000201e+00,-5.026223761199999984e+01,-5.045360907500000280e+01,-2.305470041299999995e+00
9.788999199359486997e+07,-2.297932833800000019e+00,-5.014341931100000238e+01,-5.064391404799999918e+01,-2.303164850399999963e+00
9.789399519615691900e+07,-2.299107349399999833e+00,-5.006957595899999802e+01,-5.066199799999999698e+01,-2.299047397199999843e+00
9.789799839871896803e+07,-2.295966011400000006e+00,-4.998432808999999821e+01,-5.063788750599999844e+01,-2.292460812599999898e+00
9.790200160128103197e+07,-2.295449952499999835e+00,-5.022856269599999735e+01,-5.032204298100000273e+01,-2.291616335400000093e+00
9.790600480384308100e+07,-2.288152187300000140e+00,-5.020525804300000061e+01,-5.051057913100000007e+01,-2.284620978500000010e+00
9.791000800640513003e+07,-2.285410064200000146e+00,-5.017029706400000322e+01,-5.059087394699999862e+01,-2.275585163400000166e+00
9.791401120896717906e+07,-2.282309495899999874e+00,-5.027771587800000219e+01,-5.070002973599999763e+01,-2.273318917700000164e+00
9.791801441152922809e+07,-2.274651926999999851e+00,-5.030246082200000046e+01,-5.080974349499999931e+01,-2.265206739799999980e+00
9.792201761409127712e+07,-2.270480091200000050e+00,-5.043820998199999650e+01,-5.080626164299999914e+01,-2.259122001500000199e+00
9.792602081665332615e+07,-2.267308381199999889e+00,-5.051571522999999786e+01,-5.078322351100000276e+01,-2.252368605100000032e+00
9.793002401921537519e+07,-2.262823332500000006e+00,-5.103545515399999744e+01,-5.152276641899999987e+01,-2.242994998199999923e+00
9.793402722177742422e+07,-2.254205588300000063e+00,-5.148610952199999957e+01,-5.175594651600000162e+01,-2.230448681399999966e+00
9.793803042433947325e+07,-2.249669433399999807e+00,-5.178305317299999899e+01,-5.253939318700000172e+01,-2.218614454199999919e+00
9.794203362690152228e+07,-2.241067182800000168e+00,-5.203124872899999787e+01,-5.229151651000000101e+01,-2.205795001899999885e+00
9.794603682946357131e+07,-2.229201727500000008e+00,-5.218205368000000277e+01,-5.263262630399999864e+01,-2.191349315700000133e+00
9.795004003202562034e+07,-2.221195840500000074e+00,-5.198011384600000184e+01,-5.242992039800000015e+01,-2.178391788799999951e+00
9.795404323458766937e+07,-2.209389372700000020e+00,-5.182728625800000088e+01,-5.219612972600000234e+01,-2.164627313500000039e+00
9.795804643714971840e+07,-2.200549147199999833e+00,-5.178801158899999990e+01,-5.239522126600000007e+01,-2.151337107899999879e+00
9.796204963971176744e+07,-2.187741023000000062e+00,-5.166336119399999660e+01,-5.174558590899999899e+01,-2.136600506200000194e+00
9.796605284227381647e+07,-2.175873682100000206e+00,-5.197846694900000131e+01,-5.241913526799999801e+01,-2.119970287400000153e+00
9.797005604483586550e+07,-2.158632551500000218e+00,-5.162788117099999852e+01,-5.216212150900000211e+01,-2.103296102799999900e+00
9.797405924739791453e+07,-2.144722066699999985e+00,-5.136953556899999995e+01,-5.217743071900000018e+01,-2.087625871699999802e+00
9.797806244995996356e+07,-2.127089006699999896e+00,-5.149728555499999771e+01,-5.188019859300000292e+01,-2.069771687999999887e+00
9.798206565252201259e+07,-2.110859781299999849e+00,-5.114018927099999701e+01,-5.163943817500000222e+01,-2.053460272100000150e+00
9.798606885508406162e+07,-2.093006193099999912e+00,-5.130555670700000093e+01,-5.123720761300000248e+01,-2.035948763399999972e+00
9.799007205764611065e+07,-2.077664364399999908e+00,-5.132473559400000340e+01,-5.181551943299999863e+01,-2.016783660499999797e+00
9.799407526020815969e+07,-2.058257914999999993e+00,-5.123141185699999767e+01,-5.135996776700000055e+01,-2.000570424799999802e+00
9.799807846277022362e+07,-2.038978202200000034e+00,-5.104266630600000099e+01,-5.111598794199999674e+01,-1.980096333399999908e+00
9.800208166533227265e+07,-2.018248873600000159e+00,-5.098190660600000257e+01,-5.126137376599999840e+01,-1.958967673899999928e+00
9.800608486789432168e+07,-2.000027198200000189e+00,-5.087518125100000077e+01,-5.094649525199999829e+01,-1.939504257999999925e+00
9.801008807045637071e+07,-1.982282127099999958e+00,-5.069072410100000070e+01,-5.112636603499999666e+01,-1.918153625299999998e+00
